barcode,length,width,height
6955265606518,35.0,6.5,25.0
6955265606525,41.0,6.5,30.0
6955265606532,41.0,6.5,30.0
6955265606549,56.0,7.0,36.0
6955265608116,56.0,7.0,36.0
6955265609427,20.5,4.5,9.0
6955265609458,20.5,4.5,9.5
6955265609519,20.5,4.5,9.0
6955265609533,20.5,9.5,4.5
6955265609540,21.0,4.5,9.0
6955265609625,20.5,4.5,9.0
6955265609670,21.0,4.5,9.0
6955265609687,21.0,4.5,9.0
6955265609694,21.0,4.5,9.0
6955265624284,17.5,4.5,14.0
6955483510390,42.5,19.0,47.0
6955830692687,23.0,16.0,9.5
6955830692694,21.0,14.0,8.5
6955830692717,17.0,11.0,7.5
6955830692724,150.0,9.5,7.0
6955889411550,7.0,7.0,30.0
6955929436031,10.5,8.0,2.0
6956121818014,18.0,14.0,0.5
6956121818021,23.0,18.0,2.0
6956121818038,32.0,26.0,2.0
6956121818045,18.0,14.0,1.0
6956121818052,23.0,18.0,0.4
6956121818069,32.0,26.0,2.5
6956325023986,56.0,12.0,9.0
6956432145229,38.0,27.2,0.1
6956446900784,17.2,15.8,3.0
6956524561111,7.2,7.2,1.5
6956541456230,4.5,1.0,22.5
6956687810019,11.5,8.5,1.5
6956702502721,23.5,19.5,2.0
6957107000034,57.0,4.5,4.5
6957678967163,19.0,2.5,34.5
6957865912686,34.0,33.5,4.0
6957894503442,17.5,9.0,1.0
6957990900091,11.5,8.5,1.0
6957990900596,10.5,7.5,1.0
6957990902668,11.0,8.0,1.0
6958056497784,11.0,9.2,9.8
6958221153255,68.0,12.0,4.0
6958387200190,18.5,16.0,4.0
6958425411502,23.0,7.5,23.0
6958428200066,4.0,3.0,18.5
6958439210047,11.5,10.6,2.0
6958580161212,23.0,18.0,0.4
6958741230689,18.0,12.5,12.5
6958834018033,7.5,7.5,14.0
6958834018330,23.0,23.0,1.8
6958837580223,10.0,8.0,2.0
6959013600094,12.0,12.0,2.0
6959013600148,34.0,8.0,0.5
6959150010022,3.5,3.5,7.0
6959270300256,29.0,14.0,14.0
6959332233966,24.5,6.5,4.0
6959591501578,31.5,22.0,1.0
6959699008610,42.5,29.0,1.5
6959837708570,24.0,20.0,7.5
6960000511316,24.0,17.6,0.4
6960000511323,32.0,25.5,2.0
6960000933224,32.0,25.8,2.0
6960000944510,24.0,18.0,2.0
6960047021458,21.0,12.0,4.0
6960047021649,24.5,7.0,3.5
6960047022745,14.0,10.0,4.0
6960047067029,21.7,17.7,2.5
6960141086957,65.0,12.0,6.0
6960231700558,26.0,9.0,7.5
6960244616013,20.5,14.0,0.4
6960380701420,11.5,11.5,2.5
6960495343089,21.0,21.0,3.5
6960823120252,6.0,6.0,24.0
6963421511002,7.0,7.0,13.0
6963522656428,18.5,11.5,2.5
6964646801053,70.0,40.0,15.0
6964666832174,16.0,7.0,1.5
6964666832181,16.5,7.0,1.0
6964666832204,18.0,7.5,1.5
6965233298522,19.0,5.0,30.0
6965535123430,22.0,21.5,3.0
6966660016123,7.5,7.5,25.0
6966827350411,16.0,12.0,3.0
6966827350510,17.5,13.5,3.0
6967809578069,20.0,13.5,3.5
6967809578120,20.0,13.0,2.0
6968100724018,14.2,11.7,1.0
6968100724025,17.8,14.5,2.0
6968100725015,24.0,18.5,1.5
6968100725022,19.5,19.5,1.5
6968100730026,14.3,11.7,2.5
6968100730149,14.0,9.0,2.0
6968100730187,14.5,11.5,2.5
6968100730194,14.3,11.5,2.5
6968100730576,18.5,14.5,3.0
6968100730613,23.5,18.2,2.0
6968100730736,23.5,18.0,2.0
6968100730835,21.5,9.0,1.5
6968100730880,28.5,19.5,2.0
6968100730897,24.0,13.0,2.0
6968100730903,23.5,18.0,2.0
6968100730910,23.5,18.2,2.0
6968100730927,14.5,11.5,2.5
6968100731016,21.5,9.0,3.0
6968100731030,21.5,9.0,2.5
6968100731047,21.5,9.0,2.5
6968100731085,14.5,11.5,2.0
6968100731276,14.5,11.5,2.0
6968100731320,21.5,11.8,2.5
6968100731399,21.7,9.2,1.5
6968100731405,21.3,11.5,2.5
6968100731412,21.5,11.5,2.5
6968100731603,22.0,9.5,1.5
6968100731634,22.0,9.0,2.5
6968100731726,14.5,11.7,2.0
6968100735014,21.5,11.0,4.0
6968100735021,16.8,9.0,1.5
6968100735038,17.0,9.0,2.0
6968100735045,16.5,9.0,1.5
6968100735083,14.5,11.5,4.5
6968100735106,38.0,10.0,2.0
6968100735236,19.0,6.0,2.5
6968100735243,21.1,9.5,1.5
6968100786610,27.8,19.0,1.5
6968100786627,21.5,11.5,3.0
6968258011657,18.0,5.0,4.0
6968468480021,6.5,4.5,6.5
6968780010692,34.0,12.0,4.0
6968974653216,25.0,21.5,0.2
6969074003611,12.0,12.0,2.0
6969110795784,32.0,26.0,2.5
6969112345673,24.0,18.0,2.0
6970081490325,15.5,1.0,20.5
6970085930179,22.0,12.5,3.0
6970085930315,21.5,12.0,2.5
6970085930506,20.0,15.0,3.0
6970125132082,31.0,4.0,34.0
6970154531191,15.0,2.0,2.0
6970154531658,14.0,2.3,2.0
6970199290015,26.0,15.0,0.2
6970226444039,22.0,9.5,13.5
6970227756148,14.0,9.5,2.3
6970306622487,9.0,7.0,4.5
6970341060305,23.0,6.0,2.0
6970346750201,5.5,5.5,8.5
6970346750256,30.5,7.5,23.5
6970392400242,18.5,10.0,4.5
697039950009,30.0,5.0,19.0
6970558572486,30.0,20.5,1.0
6970642485029,19.0,16.5,3.0
6970891150020,28.0,4.0,18.5
6970928001721,21.0,9.8,0.6
6970928001967,18.0,8.0,0.5
6970928030271,17.5,3.0,9.0
6970938100025,22.5,16.0,1.5
6970938101008,32.0,23.0,1.0
6971001760467,19.2,1.5,1.5
6971001761358,15.5,2.0,2.0
6971001761365,16.0,3.0,1.2
6971001762485,17.0,2.0,1.0
6971083000864,8.7,1.0,4.9
6971083001588,4.2,1.5,8.5
6971108359823,2.2,2.2,7.8
6971123780039,15.2,8.0,1.5
6971123780183,12.2,8.2,2.0
6971240008023,20.0,4.5,26.0
6971243710039,18.5,8.0,4.0
6971355090029,12.0,4.5,30.0
6971419235052,8.0,5.3,5.3
6971510961058,28.0,15.2,6.0
6971570630017,15.5,10.0,3.0
6971789770443,11.0,2.0,25.0
6971791700063,8.5,4.5,12.2
6971866500628,22.0,2.0,10.5
6971866500734,12.5,1.5,22.0
6971987900154,9.5,6.0,20.0
6972019060150,68.5,16.0,6.0
6972081839890,6.0,6.0,4.0
6972081839906,6.0,6.0,4.0
6972081839913,6.0,6.0,4.0
6972100400056,23.0,10.0,0.1
6972104324563,22.0,10.0,6.0
6972106850039,9.5,4.0,12.5
6972192019327,12.8,10.5,0.5
6972196650106,7.0,5.0,5.0
6972314640156,5.2,5.2,16.0
6972391021152,12.5,5.5,0.7
6972443590063,25.0,17.0,1.0
6972513820144,44.0,31.0,2.5
6972513820151,32.0,26.0,2.0
6972513820168,17.5,10.0,22.7
6972513822506,36.0,12.5,0.3
6972544806803,21.0,14.0,1.5
6972567467104,24.0,7.0,25.0
6972633370536,28.0,10.0,41.5
6972895150266,26.0,4.0,18.5
6973083722005,5.0,1.5,22.5
6974185545851,41.5,30.0,2.5
6975081075411,18.0,8.0,4.0
6975401803137,17.0,8.0,14.5
6978000000051,6.5,6.5,12.3
6978003453458,10.0,10.0,3.0
6978094312368,20.0,14.0,4.0
6978231709884,15.5,9.0,4.0
6978456988743,9.0,5.0,6.0
6978456988798,6.0,6.0,5.5
6978558896267,24.0,23.0,21.0
6978787770000,23.5,11.0,3.5
6979003199520,32.0,26.0,2.0
6979005905662,41.0,30.5,2.0
6979005905679,31.5,25.5,2.0
6979005905686,23.0,18.0,2.0
6980130050615,39.0,19.5,1.5
6980211568145,23.0,23.0,1.5
6980239360219,4.2,4.2,15.0
6981815125260,19.0,15.0,0.3
6981934902049,24.0,24.0,2.5
6982019196360,12.0,9.0,11.0
6982019196377,12.0,8.5,9.0
6982019196384,12.0,8.5,10.0
6982185402050,20.0,9.0,4.0
6982925823107,7.5,7.0,23.0
6983408250229,26.5,20.0,4.5
6983438453812,17.0,16.5,1.0
6984159008435,62.0,40.5,6.0
6984582436027,21.4,17.5,1.5
6984582436126,20.4,17.0,2.0
6984582436157,18.6,12.6,1.0
6984656213028,38.0,19.0,6.0
6985165991100,8.0,3.0,12.0
6985165991124,8.0,3.0,12.0
6985165991148,8.0,3.0,12.0
6985165991155,8.0,3.0,12.0
6985184187010,11.0,7.0,2.0
6985244173656,25.0,13.5,0.3
698545439883,7.0,1.0,20.0
698545440360,7.0,1.0,20.0
6985479854214,17.0,15.0,2.5
6985500900408,7.5,7.5,10.0
6985648223438,15.5,15.5,1.0
6986005300021,20.0,14.0,0.3
6986446041736,26.0,4.8,16.0
6986743583762,11.0,10.0,13.0
6986752036020,3.5,2.5,9.0
6986752036082,3.5,3.5,9.0
6986752036129,9.5,3.5,2.7
6986752036167,10.0,7.0,0.5
6987000100210,19.0,19.0,3.0
6987276987508,10.0,9.0,17.0
6987291100289,20.0,14.0,0.3
6987541233651,32.0,19.0,4.0
6987548545542,2.2,2.2,8.0
6987596450041,8.8,2.0,15.0
6987618841550,1.5,1.5,12.7
6987625415218,33.0,8.0,10.0
6987768205974,27.5,21.0,1.5
6987905568016,28.5,21.0,0.3
6988156966811,24.0,6.0,6.0
6988219418370,34.0,6.0,1.5
6988574210145,10.0,10.0,2.7
6988701283301,23.0,15.0,3.5
6988800060768,34.0,20.5,0.5
6988800060964,39.5,19.0,0.3
6988887741374,37.5,30.0,2.0
6988888230372,29.0,24.0,3.0
6988904060762,39.0,18.5,1.5
6988968004329,7.5,7.5,6.0
6989215784056,7.5,3.5,10.2
6989613435758,29.0,28.0,4.0
6989854931415,26.3,7.0,3.5
6989858419643,14.3,10.0,3.0
6989858452084,11.0,7.5,24.0
6989858452213,25.5,9.0,6.0
6989858453135,28.5,6.5,4.0
69900022,30.0,26.0,22.0
69900026,30.0,26.0,10.0
6990190618632,26.0,18.5,0.5
6991200389658,6.0,6.0,3.0
6991200868023,21.5,7.0,16.0
6991200971556,22.0,14.5,24.0
6991201197184,22.0,14.0,12.0
6991203434072,28.0,12.5,25.0
6991203448758,48.0,8.0,8.0
6991203703970,21.5,19.0,4.0
6991204114225,12.5,8.0,10.5
6991204364521,8.5,8.5,4.0
6991206302958,24.0,11.0,5.0
6991207489832,35.0,20.0,14.0
6991209103989,31.5,13.0,28.0
6991209262617,42.0,11.5,31.0
6992100349381,13.5,6.5,4.0
6992103349381,6.5,4.0,13.5
6992112754022,10.5,10.5,3.0
6992540063253,12.0,10.5,0.2
6993481950015,8.0,8.0,16.0
6995584993326,19.5,14.0,7.0
6996058570128,18.0,13.0,8.0
6996058570227,17.0,8.0,8.0
6996058570234,15.0,14.0,12.0
6996140304020,7.0,7.0,15.0
6996140304037,7.0,7.0,10.2
6999564768652,19.0,13.5,2.0
6999655204458,50.0,35.0,1.5
6999900899293,14.0,14.0,16.0
6999939421342,29.0,14.5,2.0
6999994560017,23.0,9.0,2.0
6999996040357,22.0,22.0,0.5
7.6009619399851,7.5,4.5,18.5
700000003192,24.0,7.0,8.0
700000003208,21.0,5.0,2.0
700000003215,20.5,5.0,1.5
700000003222,19.5,4.0,0.3
700000003239,19.0,4.0,0.5
700000003253,21.5,4.0,3.0
700000003260,20.0,4.0,0.3
700000003277,20.0,4.0,0.2
7000123456343,10.0,2.0,12.0
7000123457890,10.0,2.5,12.0
7000123458385,9.5,3.0,10.0
7000123458491,10.0,2.0,12.0
7000123459566,15.5,5.0,16.0
7000123461699,9.5,2.0,12.0
7000123462580,10.0,3.0,11.0
7000123464027,14.0,4.0,16.0
7000123464683,9.0,3.5,14.5
700083073945,20.0,15.0,7.0
700083154873,6.5,4.0,6.5
700083154880,6.7,4.3,6.5
700083316127,6.0,6.0,6.0
700083316134,6.0,6.0,6.0
700083530721,11.0,4.5,0.5
700083530776,11.5,4.5,0.5
700083591029,25.0,17.0,7.0
700083612618,16.0,16.0,7.0
700083612694,15.5,11.5,6.0
700083676801,6.5,6.5,17.5
700083972248,17.0,9.5,9.5
700083972255,6.5,6.5,10.2
700083972279,9.5,9.5,17.0
700083972286,6.5,6.5,10.2
700083972309,6.5,6.5,10.2
700083972316,6.5,6.5,10.2
700083972354,6.5,6.5,10.2
700083972378,6.5,6.5,10.5
700083972385,6.5,6.5,10.2
700083972408,6.5,6.5,10.2
700083972422,6.5,6.5,10.5
700083972439,7.0,7.0,10.0
700083972446,6.5,6.5,10.2
700083972453,6.5,6.5,10.2
700083972460,6.5,6.5,10.2
700083972477,6.5,6.5,10.2
700083972484,6.5,6.5,10.0
700083972491,6.5,6.5,10.2
700083972507,6.5,6.5,10.2
700083972521,7.0,7.0,10.0
700083972583,19.0,9.9,9.5
700083972767,17.0,9.5,9.5
700083972804,17.0,9.5,9.5
700083972828,9.5,9.5,17.0
700083972873,9.5,9.5,17.0
700083972903,9.5,9.5,17.0
700083972934,17.0,9.5,9.5
700083972965,17.0,0.5,0.5
700371557607,31.0,21.0,6.0
700371600976,39.0,15.0,2.0
700371634438,19.0,7.0,0.5
700371653231,3.5,3.5,11.5
700371695170,35.0,35.0,3.0
700371695187,45.0,45.0,4.0
700371699840,15.5,11.0,7.0
700371728021,11.5,4.5,0.5
70462098365,15.5,9.5,1.5
70462098501,16.0,8.0,1.5
707273396228,13.0,5.5,1.5
707273396235,13.0,5.5,2.0
707273396440,13.0,5.5,2.0
70754,18.0,12.5,6.0
708431193147,23.0,6.3,26.0
70896144348,28.0,15.0,1.5
70896147110,27.5,15.0,1.3
70896151025,20.5,7.5,18.0
70896215277,35.0,32.0,5.0
70896325860,21.3,9.5,3.5
710302566721,28.0,16.0,1.5
710302568268,21.5,11.5,0.7
710302568763,28.5,17.0,3.0
710302586354,20.6,12.0,1.0
710302598050,22.0,11.0,1.0
710302598418,28.5,17.0,2.0
710302598838,21.5,11.0,2.0
710302888113,28.0,16.5,1.5
710302888632,21.5,11.0,0.5
710302888830,32.0,23.0,1.5
710302988134,21.5,12.0,0.5
710302988165,22.5,11.5,0.5
710302988806,32.0,23.2,2.0
711347107290,9.0,0.8,5.8
711347107375,5.8,1.0,9.3
711347107450,19.5,7.0,0.5
711347107467,7.0,1.0,20.0
711347107498,7.0,1.0,20.0
712195455441,28.0,25.0,5.0
712353150317,10.5,6.0,2.0
712353160316,2.5,2.5,7.5
712353160439,2.5,2.5,7.2
712353210011,20.0,7.5,1.3
712353220126,5.0,3.5,2.5
712353220539,5.0,3.2,2.2
712353220577,5.0,3.5,2.5
712353220614,5.0,3.5,2.5
712353220911,5.0,3.0,2.0
712353220928,5.0,3.5,2.2
712353283015,22.0,5.0,1.5
712353286078,21.5,5.0,1.5
712353287044,21.5,5.0,1.5
712353288058,22.0,5.0,1.5
712353290105,3.0,3.0,4.0
712353290112,3.0,3.0,4.0
712353290228,3.0,3.0,4.0
712353290334,3.0,3.0,4.0
712353290389,3.0,3.0,4.0
712353290532,3.0,3.0,4.0
712353290549,3.0,3.0,4.0
712353290716,3.0,3.0,4.0
712353290730,3.0,3.0,4.0
712353290808,3.0,3.0,4.0
712353290907,3.0,3.0,4.0
712353290914,3.0,3.0,4.0
712353290921,3.0,3.0,4.0
712353300019,14.0,5.0,0.5
712353310018,10.85,6.0,2.0
712353540187,5.0,3.2,2.2
712353540217,5.0,3.5,2.2
712353540545,5.0,3.5,2.5
712353540927,5.0,3.5,2.5
712353830219,9.5,5.5,2.2
712353830417,9.6,5.5,2.2
712353830516,9.6,5.5,2.2
712353830622,9.5,5.5,2.2
712353830813,9.5,5.5,2.2
712353861015,3.5,3.5,10.5
715064301924,31.0,4.3,4.3
71567988612,8.0,6.5,1.0
71567989794,19.5,8.5,2.5
71581714662,7.0,5.5,2.5
71581714679,8.5,5.0,2.5
71641200722,23.0,2.0,14.2
71641200784,15.0,2.0,14.0
71641373686,19.5,6.2,2.0
718813108355,31.5,30.5,0.1
718813710091,30.5,30.5,0.1
718813710329,31.5,30.5,0.1
718813710411,31.5,30.5,0.1
718813715010,31.5,30.5,0.1
718813715645,31.5,30.5,0.1
72000861646,22.0,11.0,9.0
721874005778,8.0,12.0,0.1
721874010116,12.0,8.0,0.2
721874012189,12.0,8.0,0.2
724504023388,6.5,6.5,20.0
724504031505,5.2,5.2,17.2
724504031529,5.2,5.2,17.2
724504038016,5.2,5.2,17.2
724504038023,5.2,5.2,17.2
724504038054,5.2,5.2,17.2
724504038085,5.2,5.2,17.2
724504038139,5.2,5.2,17.2
724504038146,5.2,5.2,17.2
724504038153,5.5,5.2,17.2
724504038160,5.2,5.2,17.2
724504041023,6.5,6.5,20.0
724504041047,6.5,6.5,20.0
724504041054,6.5,6.5,20.0
724504041085,6.5,6.5,20.0
724504041092,6.5,6.5,20.0
724504041122,6.5,6.5,20.0
724504041146,6.5,6.5,20.0
724504041177,6.5,6.5,20.0
724504041184,6.5,6.5,20.0
724504041191,6.5,6.5,20.0
724504042907,6.5,6.5,20.0
724504042914,6.5,6.5,20.0
724504042938,6.5,6.5,20.0
724504042969,6.5,6.5,20.0
724504090274,6.6,6.5,20.0
724504090281,6.5,6.5,20.0
724504090298,6.5,6.5,20.0
724504090335,5.2,5.2,17.2
724504090342,6.5,6.5,20.0
724504090359,6.5,6.5,20.0
724504090519,6.5,6.5,20.0
724504090526,6.5,6.5,20.0
724504090533,6.5,6.5,20.0
724504090540,6.5,6.5,20.0
724504090588,6.5,6.5,20.0
7255612552413,29.5,13.0,3.0
7268942881146,30.0,24.0,3.0
7290008720618,30.0,22.0,2.0
7290100467015,43.0,30.0,2.0
7290101453185,14.0,11.0,2.5
7290107306256,64.0,44.0,4.0
7290107306324,62.5,13.5,5.0
7290108542943,22.0,13.0,6.0
7290111300011,42.0,38.0,2.0
7290111300028,30.0,30.0,5.0
7291234057011,21.5,14.0,0.6
7308672521711,4.0,12.0,2.0
7313461840300,12.5,9.0,3.0
7313468617004,6.0,1.0,5.5
73390002022,14.5,3.5,0.3
73390002206,14.5,3.5,0.2
73390002213,14.5,3.5,0.3
73390008383,26.0,5.5,0.5
73390014384,14.5,3.5,0.3
733943001215,16.0,9.5,0.2
7342310780016,30.5,28.0,9.0
734484137319,19.5,6.5,1.5
7345529634163,48.0,49.0,2.0
7345529634194,55.0,46.0,2.0
7345529634217,47.0,45.0,1.5
735541102103,21.7,15.5,1.0
73854008089,16.5,10.0,2.5
739802458022,12.0,12.0,24.0
74090,12.5,12.5,23.5
74100,31.0,11.0,9.0
74102,20.5,10.0,27.0
74103,20.5,10.0,26.5
74451084759,27.0,13.0,3.5
74451084872,17.0,9.0,3.0
74451086647,23.0,7.5,7.5
74451086722,20.0,9.0,2.5
74451100510,14.0,12.0,3.0
74451103078,25.5,13.0,24.0
74451104648,11.5,9.0,20.5
74451104662,12.0,8.5,17.5
74451105560,15.0,10.0,9.0
74451107908,24.5,10.0,25.0
74451111141,19.0,11.5,3.0
74451112834,18.0,8.0,19.5
74451114708,28.0,12.0,13.0
74451521810,20.0,15.0,17.0
74451815100,12.0,8.0,7.0
74451815537,11.0,7.0,9.0
7449620048338,25.0,16.0,1.5
7453092897769,27.0,27.0,21.0
747151221341,12.0,9.0,10.0
7485445832851,20.0,17.5,3.0
7500311071476,24.5,11.5,0.3
7501712281013,52.5,35.0,4.0
7506271734468,7.5,7.5,4.0
7506271750598,8.5,8.5,5.0
7506271750604,7.0,7.0,3.5
7506271750611,10.5,10.5,5.0
7506271750628,7.5,7.5,4.0
7506271750635,9.5,5.5,5.5
7506271765639,10.5,10.5,5.0
7506271779872,9.0,8.0,4.0
7506271779902,9.0,8.0,3.0
7506271779919,7.5,7.5,4.0
7506271779926,7.0,7.0,3.3
7506271779933,7.5,7.5,4.0
7538353626422,36.0,11.0,1.0
7545245124546,19.0,11.0,1.5
7554154164161,20.0,20.0,3.0
7554154191365,8.5,8.5,11.7
7554154196452,25.0,9.0,1.0
7554154258532,31.5,19.0,32.3
7554154435537,8.0,8.0,5.0
7554154435551,9.0,9.0,7.0
7554154435568,10.0,9.0,2.5
7554154435582,12.0,8.0,5.0
7554154435599,7.0,7.0,6.0
7554154435605,9.0,7.0,5.0
7554154435612,10.0,10.0,7.0
75577006014,5.5,5.5,14.2
75577099559,6.5,6.5,20.0
7586412491351,20.8,9.0,3.0
7586481342264,21.0,9.0,2.5
7586482456380,28.0,28.0,15.0
7591988054213,3.0,3.0,8.5
7592577004008,44.5,32.0,0.3
7600578602481,7.0,7.0,9.2
7610400013857,30.0,9.0,1.0
7610400014649,15.5,7.5,1.5
7610400039796,10.0,4.0,4.0
7610400090209,15.5,7.5,0.5
7613036271578,4.0,3.5,21.0
7622201443047,22.0,2.3,8.0
7622201443122,22.0,1.0,8.0
7622210622211,15.0,2.5,4.0
7622210625038,16.0,3.5,1.5
7622210628329,12.5,5.0,1.0
7622210642301,13.0,4.5,2.5
7622210642783,13.0,2.5,4.5
7622210643148,12.5,2.5,4.0
7622210841872,13.0,2.5,1.0
7622210846167,15.0,7.0,1.0
7622210846389,15.0,7.0,1.0
7622210846396,15.0,7.0,1.0
7622210849199,16.0,6.0,1.0
7622210876782,23.5,4.5,2.5
7622210898876,19.0,7.5,1.0
7622210898906,19.0,7.5,1.0
7622210956965,18.0,17.0,2.0
7622210956996,18.0,17.0,2.0
7622210957054,18.0,15.0,2.0
7622210957375,16.0,6.0,1.0
7622300708450,19.5,2.5,1.5
764232138565,26.0,18.0,0.3
76512,12.0,10.0,3.2
76514,13.0,3.0,15.0
769700070927,17.5,5.6,21.3
769700071566,17.3,5.8,21.3
769700071573,17.5,5.5,21.0
7703340163406,19.5,13.0,0.4
7703493020281,7.5,7.5,4.0
7705605012276,7.5,4.0,11.5
773392086760,20.0,5.0,20.0
775749203516,26.0,22.0,1.0
778988713945,7.0,4.5,8.0
7791544170955,17.5,5.5,0.6
77922663,9.5,2.0,2.0
7800084178007,21.0,21.0,0.5
7800330221884,26.0,14.0,1.5
780804322507,7.0,7.0,8.0
780804432886,42.0,30.0,1.5
780804630206,7.0,2.0,11.0
780804861044,4.5,4.5,20.0
780804861051,4.5,4.5,20.0
780804861754,9.0,0.8,20.2
7810052320338,47.0,42.0,7.0
781159690501,12.0,12.0,34.0
781159690518,12.0,12.0,33.0
781159827495,18.5,10.0,1.2
781159827501,10.5,10.0,0.6
781718062626,9.5,9.5,17.0
781718062640,6.5,6.5,10.0
781718062718,9.5,9.5,17.0
781718062800,6.5,6.5,10.5
781718062824,6.5,6.5,10.5
781718062831,6.5,6.5,10.2
781718062855,6.5,6.5,10.2
781718062862,6.5,6.5,10.0
781718063296,6.5,6.5,10.2
781718063302,6.5,6.5,10.2
781718063319,6.5,6.5,10.2
781718063326,6.5,6.5,10.2
781718063333,6.5,6.5,10.2
781718063340,6.5,6.5,10.2
781718063432,9.5,9.5,17.0
781718063449,9.5,9.5,17.0
781718143516,6.5,6.5,17.0
781718505260,6.5,6.5,17.0
781718541800,22.0,20.0,2.0
781718894357,31.5,30.5,0.1
781718894364,31.5,30.5,0.1
781718894371,31.5,30.5,0.1
781718894388,30.5,30.5,0.1
781718894395,31.5,30.5,0.1
781718894401,31.5,30.5,0.1
7818668020567,10.5,10.5,8.5
7819650500906,13.0,13.0,37.0
7820087265511,23.0,10.0,2.5
7821653483117,16.0,15.0,2.0
78257592609,26.0,15.5,2.0
7828194814035,21.0,12.5,1.5
783150,6.5,6.5,11.5
7838474400209,40.0,9.0,2.0
7838474400230,38.5,12.5,1.0
7838474400247,45.0,8.0,4.0
78484057773,14.0,7.5,4.0
786892346500,14.0,8.0,3.0
788000016287362,35.0,9.0,1.0
78800001957936,12.3,6.2,1.0
78800002004790,36.0,21.0,20.5
7880011104095,22.0,11.0,1.5
7890000001267,26.5,17.5,0.6
7890000001281,15.5,8.7,4.0
7890000001298,14.0,12.0,14.0
7890023110106,45.0,3.5,3.5
7890096058848,30.0,18.0,2.0
7890254670165,18.5,10.5,2.0
7891153000541,3.5,3.5,5.5
7891153000565,3.5,3.5,5.5
7891153001869,3.3,2.0,12.5
7891153003733,3.5,2.0,12.5
7891153014159,3.5,3.5,5.5
7891153015361,5.0,2.5,15.0
7891153030883,3.2,2.0,12.5
7891153039008,3.2,3.2,12.5
7891153041254,3.5,3.5,5.5
7891153041315,3.5,3.5,5.5
7891153041346,3.5,3.5,5.5
7891153041353,3.5,3.5,5.5
7891153041360,3.5,3.5,5.5
7891153041384,3.5,3.5,5.5
7891153041391,3.5,3.5,5.5
7891153041445,3.5,3.5,5.5
7891153041469,3.5,3.5,5.5
7891153041483,3.5,3.5,5.5
7891153041506,3.5,3.5,5.5
7891153041520,3.5,3.5,5.5
7891153041544,3.5,3.5,5.5
7891153041711,3.5,3.5,5.5
7891153041728,3.5,3.5,5.5
7891153041780,3.5,3.5,5.5
7891153041810,3.5,3.5,5.5
7891153043005,2.5,2.5,5.5
7891153043012,2.5,2.5,5.5
7891153043098,2.5,2.5,5.5
7891153044347,14.0,1.5,1.5
7891153044361,14.0,1.5,1.5
7891153044408,14.0,1.5,1.5
7891153044422,14.0,1.5,1.5
7891153044439,14.0,1.5,1.5
7891153048079,3.2,2.0,12.5
7891153048109,3.2,2.0,12.5
7891153061986,5.0,5.0,7.5
7891153062006,5.0,5.0,7.5
7891153062044,5.0,5.0,7.5
7891153062068,5.0,5.0,7.5
7891153062129,5.0,5.0,7.5
7891153062143,5.0,5.0,7.5
7891153062228,5.0,5.0,7.5
7891153067711,5.0,5.0,15.0
7891153068107,3.85,3.5,5.5
7891153070414,3.2,2.0,12.5
7891153071800,5.0,5.0,15.0
7891153072210,3.5,3.5,5.5
7891153072470,3.5,3.5,5.5
7891153075631,5.0,5.0,7.5
7891153083940,3.5,1.0,12.5
7891153091396,13.5,7.0,2.0
7891153121512,3.2,2.0,12.5
7891153121529,3.2,2.0,12.5
7891153121543,3.2,2.0,12.5
7891153121550,3.2,2.0,12.5
7891153121574,3.2,2.0,12.5
7891153121611,3.2,2.0,12.5
7891153122502,3.2,2.0,12.5
7891153122519,12.0,3.5,1.5
7891153122526,3.2,2.0,12.5
7891153123097,3.2,2.0,12.5
7891153168128,3.5,1.0,12.5
7891155003885,7.0,7.0,11.0
7891988008491,3.0,3.0,8.5
7891988008521,3.0,3.0,8.5
7891988008552,3.0,3.0,8.5
7891988008583,3.0,3.0,8.5
7891988008613,3.0,3.0,8.0
7891988008644,3.0,3.0,8.5
7891988008675,3.0,3.0,8.5
7891988008705,3.0,3.0,8.5
7891988008767,3.0,3.0,8.5
7891988008828,3.0,3.0,8.5
7891988008859,3.0,3.0,8.5
7891988008880,3.0,3.0,8.5
7891988008910,3.0,3.0,11.5
7891988008972,3.0,3.0,8.5
7891988009009,3.0,3.0,8.5
7891988009092,3.0,3.0,8.5
7891988009122,3.0,3.0,8.5
7891988009153,0.0,3.0,3.0
7891988009184,3.0,3.0,8.5
7891988009214,3.0,3.0,8.5
7891988009245,3.0,3.0,8.5
7891988009306,3.0,3.0,8.5
7891988009337,3.0,3.0,8.5
7891988009399,3.0,3.0,8.5
7891988009429,3.0,3.0,0.5
7891988009450,3.0,3.0,8.5
7891988009573,3.0,3.0,8.5
7891988009603,3.0,3.0,8.5
7891988039020,3.0,3.0,8.5
7891988039730,3.0,3.0,8.5
7891988039761,3.0,3.0,8.5
7891988039785,3.0,3.0,8.5
7891988039792,3.0,3.0,8.5
7891988039808,3.0,3.0,8.5
7891988039815,3.0,3.0,8.5
7891988039822,3.0,3.0,8.5
7891988039846,3.0,3.0,8.5
7891988039860,3.0,3.0,8.5
7891988039877,3.0,3.0,8.5
7891988039884,3.0,3.0,8.5
7891988039891,3.0,3.0,8.5
7891988039907,3.0,3.0,8.5
7891988039914,3.0,3.0,8.5
7891988042044,3.0,3.0,8.5
